freejoint_x,freejoint_y,freejoint_z,freejoint_rx,freejoint_ry,freejoint_rz,headr_x,headr_y,headr_z,lclaviclery,lclaviclerz,lfemurr_x,lfemurr_y,lfemurr_z,lfootrx,lfootrz,lhumerusr_x,lhumerusr_y,lhumerusr_z,lowerbackr_x,lowerbackr_y,lowerbackr_z,lowerneckr_x,lowerneckr_y,lowerneckr_z,lradiusrx,ltibiarx,ltoesrx,rclaviclery,rclaviclerz,rfemurr_x,rfemurr_y,rfemurr_z,rfootrx,rfootrz,rhumerusr_x,rhumerusr_y,rhumerusr_z,rradiusrx,rtibiarx,rtoesrx,thoraxr_x,thoraxr_y,thoraxr_z,upperbackry,upperbackrz,upperneckr_x,upperneckr_y,upperneckr_z
-0.06915325,1.51301,-0.3049715,0.02265092,-0.2911223,-0.2894466,-0.1223819,0.09404872,-0.03627795,0.08735483,-0.2182175,-0.9521224,-0.3846745,0.1474734,-0.7189198,-0.825213,-1.485427,0.2840827,-0.03670423,0.07305861,-0.1576513,0.454991,-0.02102274,0.03209251,0.3471386,-0.3878836,-1.656277,-0.4352519,0.1858127,0.1076403,1.386693,-0.6305062,0.1313092,-0.8838315,0.1646958,2.301599,0.2241711,-0.3426158,-0.8192205,0.937665,-2.574903,0.0781487,0.3821542,-0.2088358,0.1577719,-0.05427906,0.1129886,-0.1468409,0.2407648
-0.07192717,1.524123,-0.2987012,0.05206492,-0.2903817,-0.2953964,-0.07956091,0.1221404,-0.03448278,0.09261923,-0.2381836,-0.9099149,-0.3593975,0.1421461,-0.8670799,-0.7932767,-1.463602,0.3062433,-0.04130432,0.07690725,-0.1440122,0.4237724,-0.01363899,0.003326522,0.3846552,-0.2595183,-1.349763,-0.5478045,0.1814122,0.09961111,1.393402,-0.5658468,0.1023989,-0.7332162,0.1772577,2.1775,0.1731333,-0.3394145,-0.7834663,1.021602,-2.689921,0.0957174,0.3930171,-0.1992357,0.1313735,-0.01997533,0.0742913,-0.1375187,0.180875
-0.07853059,1.535619,-0.2909135,0.08729235,-0.3612645,-0.3266958,-0.1352821,0.09955827,-0.03369508,0.09862734,-0.2421877,-0.8497287,-0.2909301,0.2246787,-1.293864,-0.8432899,-1.447019,0.3380416,-0.0471622,0.08644125,-0.1461759,0.5102971,-0.0387635,0.01718669,0.3301536,-0.1005819,-1.061489,-0.6373716,0.2157466,0.1078588,1.380331,-0.4415262,0.1484571,-0.5195692,0.147454,1.989304,0.1994993,-0.2757967,-0.6785216,1.153974,-2.784891,0.1080122,0.4021708,-0.2125026,0.1454291,-0.02459833,0.1295405,-0.1249721,0.2794673
-0.07959602,1.549908,-0.282044,0.1092122,-0.3604461,-0.327093,-0.08346689,0.1290301,-0.03435857,0.1022549,-0.2535301,-0.795253,-0.256469,0.2176729,-1.394884,-0.8117182,-1.428157,0.3572733,-0.05132355,0.07370047,-0.1386254,0.4726755,-0.03448093,-0.006277723,0.3692448,0.0379399,-0.7889791,-0.7422562,0.1985788,0.1010688,1.379725,-0.3946824,0.123036,-0.3414119,0.1606991,1.853424,0.1526834,-0.2791033,-0.6373889,1.241065,-2.90432,0.1263552,0.411448,-0.1964991,0.1233505,0.006256763,0.09499616,-0.1237094,0.2187887
-0.08499435,1.564193,-0.2719362,0.14707,-0.4290455,-0.37379,-0.1511327,0.1007894,-0.03635744,0.1020258,-0.2475164,-0.6918847,-0.178744,0.3098418,-1.821,-0.8164654,-1.419713,0.3867407,-0.05247843,0.07873791,-0.1295094,0.5504104,-0.04955333,0.002675644,0.3112692,0.1849564,-0.573131,-0.8363198,0.2281548,0.111136,1.365412,-0.2677915,0.1648635,-0.1029991,0.1346053,1.644654,0.1836683,-0.2122838,-0.5222567,1.382863,-2.967949,0.1333475,0.420879,-0.2094913,0.1425195,0.00533801,0.1526226,-0.09758607,0.3166212
-0.08445673,1.58126,-0.2610815,0.1651405,-0.4218471,-0.3735794,-0.08726018,0.134392,-0.03551072,0.1038938,-0.253338,-0.6101408,-0.1405174,0.2995233,-1.830575,-0.7985727,-1.409935,0.4014308,-0.06434844,0.05593879,-0.1258472,0.5040709,-0.0530748,-0.0141586,0.3468035,0.3382168,-0.3590077,-0.9440737,0.2020204,0.1090603,1.362856,-0.2377443,0.135827,0.09761871,0.1477222,1.497465,0.145404,-0.2142005,-0.4534468,1.467776,-3.128396,0.1512384,0.4285179,-0.1899341,0.1232513,0.03058075,0.121415,-0.1070744,0.2559029
-0.08875062,1.597733,-0.2490363,0.2110917,-0.485918,-0.4255304,-0.1640218,0.1021386,-0.03897206,0.09598615,-0.245963,-0.4494534,-0.04200538,0.3922738,-2.159223,-0.8069189,-1.419168,0.4273148,-0.08025157,0.06515464,-0.1128262,0.5771658,-0.07144719,-0.009369662,0.2785864,0.5217913,-0.2354057,-1.069412,0.2316748,0.1219656,1.359001,-0.1093777,0.1748388,0.3628989,0.1095216,1.25061,0.1892183,-0.1278967,-0.2434641,1.605817,-3.24927,0.1567876,0.4366393,-0.2020139,0.1465833,0.02658373,0.189116,-0.06939612,0.3564745
-0.08687209,1.61711,-0.236618,0.2251774,-0.470297,-0.4197004,-0.0901722,0.1392034,-0.03716256,0.09765886,-0.2502328,-0.3344423,0.002589664,0.3712682,-2.03336,-0.817692,-1.421663,0.4369076,-0.1103748,0.0346797,-0.1121439,0.5234656,-0.08107197,-0.01827157,0.3080079,0.7151373,-0.08848678,-1.193138,0.1986777,0.12256,1.357862,-0.09395397,0.1415157,0.5795491,0.116115,1.08253,0.1648122,-0.1242733,-0.1042599,1.681072,-3.499642,0.1749281,0.4401399,-0.1824902,0.1264117,0.04650986,0.1574925,-0.08979769,0.2951216
-0.09021989,1.635856,-0.2236338,0.261371,-0.5193275,-0.4859275,-0.1765078,0.1048102,-0.03970143,0.08791825,-0.2343514,-0.1318817,0.123586,0.4596038,-2.274513,-0.7896906,-1.437173,0.4647457,-0.1278522,0.03148945,-0.08561353,0.5802681,-0.0930369,-0.02080058,0.232241,0.8995877,-0.06229117,-1.325547,0.2193473,0.1322846,1.350121,0.04787263,0.162913,0.8336931,0.07627364,0.8126429,0.2131836,-0.03933937,0.1635469,1.806223,-3.661311,0.1755599,0.4506779,-0.1999702,0.1496214,0.04704799,0.2241359,-0.03762368,0.3943952
-0.08741485,1.656992,-0.2116076,0.250399,-0.485788,-0.479751,-0.09380914,0.1436406,-0.03879353,0.09372501,-0.2286897,-0.0126925,0.1652491,0.4211621,-2.076007,-0.8116995,-1.443359,0.4701931,-0.1626274,-0.02283298,-0.08946068,0.5158873,-0.1082643,-0.02090227,0.2580326,1.089214,0.03211329,-1.43793,0.1723134,0.1315667,1.339482,0.05380026,0.1116971,1.011236,0.09382433,0.6482118,0.198374,-0.04660795,0.3126548,1.852816,-3.964093,0.1853222,0.4518872,-0.1813885,0.132136,0.0561823,0.1944742,-0.06854343,0.3307461
-0.09002726,1.676454,-0.2003877,0.2637286,-0.5041302,-0.5768033,-0.1918041,0.1075707,-0.03861804,0.08809002,-0.1945573,0.2115204,0.3031404,0.5032915,-2.26564,-0.7185806,-1.458408,0.5031372,-0.1683484,-0.04239029,-0.04114976,0.5430532,-0.1085039,-0.03014307,0.1772037,1.239466,-0.02755721,-1.566013,0.1849664,0.1334845,1.328933,0.2203773,0.09319115,1.169758,0.06877155,0.3719132,0.2431975,0.02335975,0.5884096,1.941465,-4.163918,0.1711638,0.4661643,-0.2102225,0.1567042,0.06258108,0.2484523,-0.0009118013,0.4279273
-0.08728086,1.697474,-0.1906646,0.2258043,-0.4623037,-0.575847,-0.09927049,0.1475133,-0.03969375,0.1003367,-0.1782967,0.3189882,0.3262795,0.4608995,-2.033226,-0.7519238,-1.463773,0.5049805,-0.201436,-0.114031,-0.05298515,0.4829708,-0.1351254,-0.02169211,0.2002642,1.405336,0.03462823,-1.653505,0.1284848,0.1295781,1.319085,0.2168505,0.03398503,1.246745,0.09781647,0.2268933,0.2345411,0.002921701,0.715319,1.956219,-4.512243,0.1683238,0.4673271,-0.1955378,0.1434205,0.05927695,0.2205488,-0.0419839,0.3605684
-0.09046545,1.716461,-0.1798604,0.2275939,-0.4985864,-0.6720669,-0.2055955,0.1089518,-0.04269677,0.09621004,-0.1416364,0.5425208,0.4462459,0.5578883,-2.106429,-0.6221216,-1.46871,0.5396971,-0.1948337,-0.1341259,-0.003443305,0.5221213,-0.1135924,-0.03844421,0.1105925,1.474486,-0.05544565,-1.650153,0.143205,0.1260439,1.312472,0.3942326,0.03565291,1.32893,0.06243118,-0.05334362,0.2795629,0.07205319,0.9846269,2.030441,-4.601688,0.1378593,0.4754416,-0.2342211,0.1651081,0.08509887,0.2495941,0.03769059,0.4559015
-0.08838292,1.736987,-0.1687246,0.1754034,-0.5049698,-0.6388186,-0.1051118,0.1502496,-0.04252644,0.1106428,-0.1317506,0.6119874,0.4247622,0.5364699,-1.710026,-0.7030165,-1.455817,0.5396329,-0.2165538,-0.2099473,-0.03039323,0.50335,-0.1355986,-0.02040898,0.1266159,1.538091,0.04884164,-1.499381,0.08935188,0.1225898,1.286546,0.3746635,0.04271454,1.41,0.0599148,-0.1972888,0.2820856,0.06023782,1.10323,2.036113,-4.662722,0.1204643,0.4636648,-0.2184908,0.1404046,0.09366434,0.2155609,-0.01294459,0.3869572
-0.09097125,1.756496,-0.1545228,0.1712364,-0.5781623,-0.7025804,-0.2191729,0.1086606,-0.04821936,0.09506148,-0.1082397,0.8189346,0.5307872,0.6425396,-1.651001,-0.5679772,-1.446985,0.5739826,-0.2028393,-0.2327037,0.01401378,0.5560836,-0.1021842,-0.04899846,0.0348318,1.511787,-0.02248051,-1.349331,0.09788741,0.1219916,1.258946,0.525103,0.09922995,1.529188,-0.00135833,-0.4725767,0.3297931,0.138078,1.354348,2.105737,-4.367705,0.08690949,0.4599325,-0.2530858,0.1524224,0.1469723,0.2287353,0.07544636,0.4771919
-0.08800659,1.777485,-0.1398641,0.1181084,-0.6095125,-0.6350582,-0.1118989,0.1506651,-0.04570997,0.1016215,-0.1079518,0.8719597,0.4937543,0.6182137,-1.192842,-0.6775327,-1.427636,0.5720211,-0.2230446,-0.3061794,-0.02200487,0.5487842,-0.1258806,-0.02318742,0.05236289,1.519419,0.1227987,-1.109568,0.03452135,0.1252671,1.210278,0.4741425,0.1491692,1.673746,-0.0303031,-0.6027824,0.3387801,0.1298514,1.444437,2.127407,-4.235789,0.06478836,0.4365626,-0.2271068,0.1191796,0.160491,0.1923428,0.01507487,0.4103492
-0.08974003,1.79823,-0.1214859,0.1171638,-0.694769,-0.6815329,-0.2453776,0.1029438,-0.0497409,0.07185484,-0.09029574,1.087892,0.5951812,0.7192272,-1.10734,-0.5109354,-1.409348,0.6067116,-0.2049704,-0.3270658,0.03279553,0.5982457,-0.08282419,-0.06530381,-0.03439952,1.441193,0.04662892,-0.9323662,0.02833704,0.1309942,1.152949,0.6218211,0.2237314,1.855843,-0.1013398,-0.8657539,0.3874765,0.2085456,1.662735,2.234402,-3.775016,0.03488274,0.4307627,-0.2584527,0.1229282,0.2262351,0.1933175,0.1113741,0.4983791
-0.08573639,1.8205,-0.1033643,0.06422317,-0.7269019,-0.5889011,-0.1224153,0.1484308,-0.04602747,0.0720445,-0.09236795,1.137175,0.5488671,0.675078,-0.6629108,-0.6395265,-1.38875,0.6027616,-0.2258518,-0.4012399,-0.01183379,0.5868071,-0.1113064,-0.03201942,-0.01190103,1.431676,0.2104203,-0.6845173,-0.04796316,0.1411102,1.076337,0.54939,0.2812876,2.097463,-0.1351257,-0.9781079,0.4002847,0.197257,1.718465,2.2932,-3.653822,0.01184454,0.400894,-0.2235185,0.09135103,0.2315845,0.1558821,0.04098695,0.4353566
-0.08715109,1.841772,-0.08205908,0.07393238,-0.8141319,-0.6398329,-0.2898293,0.09105281,-0.04791586,0.04810023,-0.06832214,1.379913,0.6322935,0.7775156,-0.5732826,-0.4053692,-1.346848,0.6358129,-0.192455,-0.4105412,0.06630091,0.6324064,-0.05210923,-0.07787158,-0.09348846,1.320213,0.1080998,-0.4969856,-0.05226314,0.1467174,0.9809374,0.7098358,0.355754,2.402823,-0.2129713,-1.243313,0.4435757,0.2740177,1.908252,2.470898,-3.171976,-0.01832744,0.394715,-0.2558078,0.08678344,0.3007825,0.1494677,0.1458466,0.5203359
-0.08235809,1.865071,-0.06142201,0.01473999,-0.8395059,-0.5361231,-0.1374102,0.1439722,-0.04377062,0.06315653,-0.06012126,1.429098,0.572199,0.7166204,-0.1063101,-0.4982713,-1.294852,0.6163191,-0.1951006,-0.4922751,0.01483152,0.6135942,-0.07965501,-0.04162049,-0.06532232,1.283758,0.2586726,-0.1528513,-0.1223828,0.1610386,0.8531693,0.6190534,0.4107038,2.785092,-0.2574157,-1.356639,0.4587166,0.2726188,1.938873,2.59161,-3.07215,-0.0436978,0.3603171,-0.215628,0.06388713,0.2959627,0.1075464,0.07042816,0.4565968
-0.08393681,1.886255,-0.03832775,0.02512202,-0.9336332,-0.5989114,-0.3491223,0.076187,-0.04363576,0.0700923,-0.02004212,1.698376,0.6266446,0.8303978,0.06226893,-0.1545395,-1.191138,0.6330111,-0.1233249,-0.4976355,0.1220075,0.6626966,0.003018588,-0.0860636,-0.1448425,1.119872,0.08930979,0.150723,-0.1008821,0.1620997,0.6943831,0.7937847,0.4946874,3.189603,-0.3578666,-1.648165,0.4895808,0.3650382,2.099673,2.863057,-2.536425,-0.08058536,0.351265,-0.2482035,0.04847819,0.3691168,0.1027624,0.1862348,0.5323851
-0.07854097,1.909871,-0.01657298,-0.03440968,-0.9564856,-0.4860787,-0.1552812,0.1373908,-0.04068177,0.1011489,-0.001387527,1.758436,0.5575759,0.7621078,0.5396558,-0.2295448,-1.103904,0.6024087,-0.1036158,-0.5796501,0.05910057,0.6401668,-0.02585587,-0.04919495,-0.1143278,1.079833,0.2049488,0.5514403,-0.1615084,0.1773271,0.5212243,0.6761468,0.5558171,3.599279,-0.4145936,-1.762328,0.5080198,0.3766876,2.102818,3.050061,-2.473232,-0.1077906,0.3151626,-0.2052017,0.03495273,0.35797,0.05662599,0.1048345,0.4678116
-0.08016282,1.931529,0.007175418,-0.02499024,-1.058322,-0.555451,-0.4215246,0.05945276,-0.03750253,0.1173602,0.04264131,2.049675,0.5891184,0.8871707,0.7484413,0.1705434,-0.9643484,0.6043824,-0.008031434,-0.5861313,0.1940782,0.6906931,0.07691044,-0.1012415,-0.195992,0.8972276,-0.03019884,0.8813257,-0.1275689,0.1695067,0.3154944,0.862172,0.651944,3.949444,-0.5205803,-2.063021,0.5298311,0.4790094,2.215508,3.389135,-1.910269,-0.1491776,0.3051212,-0.2302481,0.007871957,0.4363453,0.06162291,0.2301895,0.5337229
-0.07435305,1.955663,0.02898265,-0.07947615,-1.082869,-0.4279259,-0.176531,0.1279162,-0.03718524,0.1473795,0.06327769,2.118616,0.5135216,0.8145694,1.185232,0.07731674,-0.8647418,0.570379,0.02059937,-0.6642767,0.1161319,0.667641,0.04221233,-0.06087394,-0.1614783,0.8780075,0.06368335,1.257786,-0.1905775,0.1851189,0.1229026,0.7193067,0.7235482,4.30335,-0.5760847,-2.163486,0.5513909,0.4973568,2.193366,3.606349,-1.908177,-0.1751425,0.2675885,-0.1853179,0.003267718,0.4210033,0.00827676,0.1400821,0.46974
-0.075886,1.977676,0.05190886,-0.07339808,-1.188695,-0.4941135,-0.5047623,0.04625259,-0.02591918,0.1628199,0.1038331,2.410531,0.5131043,0.9411548,1.44353,0.5096687,-0.7068222,0.5578049,0.1286827,-0.6740939,0.2761733,0.7150593,0.1604515,-0.1192582,-0.2432744,0.6922987,-0.1973278,1.567356,-0.1534764,0.1623633,-0.1158246,0.9148158,0.828714,4.622882,-0.6796461,-2.462196,0.5573192,0.5938541,2.258718,3.977204,-1.340615,-0.2203237,0.2519014,-0.1962511,-0.03925325,0.5006977,0.02387185,0.2711682,0.5263425
-0.06995542,2.001829,0.07189981,-0.1283546,-1.21057,-0.3560344,-0.2016838,0.1169525,-0.03058762,0.1852697,0.1204438,2.464621,0.4370917,0.8634165,1.670796,0.3938542,-0.6078825,0.5279376,0.1548766,-0.7514772,0.1856232,0.6879913,0.108024,-0.07394796,-0.2040337,0.7078054,-0.07930089,1.784419,-0.2229485,0.1716867,-0.3277384,0.7541302,0.9002968,5.003472,-0.7300481,-2.541813,0.5779207,0.6060416,2.210157,4.193239,-1.272004,-0.2429234,0.2112975,-0.1495461,-0.03335288,0.4807726,-0.0337269,0.1761072,0.4659481
-0.07170152,2.023156,0.09112335,-0.1524108,-1.316726,-0.4235792,-0.602165,0.04039434,-0.006819427,0.2073743,0.1470168,2.698524,0.3762391,0.9872021,1.692115,0.8666356,-0.4362589,0.5067558,0.2560853,-0.7865703,0.3751611,0.7303355,0.2265322,-0.1289439,-0.2854274,0.5468361,-0.2904013,1.833163,-0.1722138,0.1214043,-0.6344547,0.9639017,1.005947,5.372399,-0.8227841,-2.837975,0.5539835,0.6799174,2.20224,4.580071,-0.414202,-0.2897592,0.1796295,-0.1424113,-0.09207018,0.559778,0.0001366116,0.3059719,0.5071695
-0.0659071,2.044333,0.1058689,-0.2058358,-1.321618,-0.2927418,-0.2315483,0.1048357,-0.02019188,0.2238247,0.157093,2.726142,0.3067442,0.9021032,1.527848,0.7340695,-0.3406903,0.4880868,0.2683327,-0.8477851,0.275217,0.6874254,0.1459835,-0.08080193,-0.2437097,0.6062055,-0.1045851,1.795603,-0.2406807,0.1169257,-0.8719013,0.7920133,1.053546,5.87002,-0.865667,-2.897547,0.5713696,0.6788853,2.120857,4.784457,-0.1480458,-0.3131097,0.1385363,-0.09573865,-0.0712671,0.5333014,-0.06723567,0.2131892,0.4535302
-0.06746946,2.062524,0.1182565,-0.2755752,-1.41049,-0.3599673,-0.7155889,0.04632776,0.02464326,0.2519355,0.1662113,2.873468,0.1463294,1.001928,1.532806,1.197262,-0.1562127,0.4466251,0.3424127,-0.9152619,0.4884235,0.712162,0.2646106,-0.1292515,-0.3189971,0.473334,-0.2421902,1.716729,-0.1687461,0.04476383,-1.254381,1.003704,1.139169,6.355356,-0.9331058,-3.18652,0.5242177,0.7410336,2.042659,5.161393,0.8735634,-0.3649065,0.08972687,-0.06811505,-0.1458493,0.6002294,-0.02087201,0.3262639,0.4736782
-0.06208425,2.077476,0.1244759,-0.3155277,-1.386174,-0.2506904,-0.2665517,0.08984654,-0.004099794,0.2573795,0.1752837,2.892929,0.08787475,0.9059409,1.21611,1.033371,-0.06519547,0.4384162,0.3368175,-0.9357889,0.3813779,0.6481877,0.1559271,-0.08095379,-0.2746292,0.5610815,-0.003805104,1.586308,-0.2327109,0.03226577,-1.489354,0.8301529,1.14544,6.972051,-0.9663022,-3.223227,0.5426919,0.7361159,1.95148,5.32121,1.156636,-0.3930123,0.05404796,-0.02773299,-0.1082458,0.561586,-0.1070871,0.243747,0.4340144
-0.05983054,2.084344,0.1308681,-0.4365978,-1.41291,-0.2715801,-0.8280448,0.07086195,0.07268445,0.2905089,0.1579665,2.87702,-0.3014268,0.9286678,1.610774,1.374942,0.141693,0.3678788,0.36011,-1.01957,0.5885503,0.6042584,0.2684574,-0.1156219,-0.3330073,0.4674483,-0.1957278,1.509026,-0.1316118,-0.03704833,-1.932072,1.000834,1.183361,7.475876,-1.00211,-3.493064,0.4781119,0.8013383,1.822139,5.643435,2.178147,-0.4604434,-0.02636598,0.02470335,-0.206984,0.6005632,-0.05494909,0.320502,0.4317245
-0.03664684,2.049508,0.1534495,-0.3793914,-1.101963,0.01066593,-0.2856557,0.06936252,0.02404697,0.2385609,0.1196524,2.595619,-0.5740468,0.549713,2.302753,1.077816,0.2973243,0.3849801,0.3009939,-0.8012682,0.3967652,0.222278,0.1003811,-0.07576113,-0.2590005,0.5775788,-0.02381897,1.363112,-0.1840602,0.05260434,-2.109705,0.7063122,0.9733251,8.075975,-1.046339,-3.467978,0.4828768,0.8152897,1.734549,5.751388,2.390471,-0.5507123,-0.09495398,0.07631837,-0.2021974,0.4883361,-0.1899251,0.2583435,0.4262085
-0.02307062,2.011349,0.1784752,-0.4932357,-0.8744538,0.2223489,-0.8794667,0.1145032,0.1406863,0.1859772,0.04575894,2.064493,-0.9436697,0.2540478,3.309516,1.244926,0.5791218,0.2628377,0.2454575,-0.7919906,0.515387,0.008427395,0.1515796,-0.1063579,-0.2832006,0.4896489,0.2826096,1.327297,-0.08930015,0.05604132,-2.54492,0.7783455,0.8384109,8.488756,-1.044144,-3.609214,0.3960714,0.8044567,1.480671,5.938716,3.473497,-0.6065527,-0.2552054,0.1597811,-0.3280362,0.328779,-0.1093213,0.2932093,0.4088157
-0.01105172,1.964034,0.2014493,-0.3763858,-0.5701989,0.3814548,-0.3064791,0.05181137,0.05478226,0.03122217,0.009528931,1.773628,-0.9020984,-0.03293191,3.069076,1.05594,0.7192301,0.2974627,0.1743839,-0.5212549,0.4205219,-0.2254974,0.01814191,-0.05702337,-0.2432551,0.5458028,0.7727791,1.172487,-0.1170981,0.1181835,-2.625638,0.7080421,0.6061314,9.040261,-1.051448,-3.540281,0.4025052,0.7352479,1.272654,5.883842,3.992897,-0.6037842,-0.2978938,0.1216342,-0.2967322,0.1693433,-0.2516165,0.2643767,0.4201683
-0.004497927,1.93216,0.2102339,-0.5304086,-0.3467548,0.6057384,-0.8283507,0.1673979,0.1821155,-0.03713079,-0.05845416,1.200369,-1.131397,-0.3515896,3.283335,1.065412,0.9638327,0.111722,0.1039423,-0.60684,0.4509578,-0.3536669,0.05140049,-0.07136779,-0.2874194,0.4110724,1.242011,1.199359,-0.07574923,0.02527441,-2.942234,0.7086338,0.4459372,9.213564,-0.9309264,-3.531332,0.3111295,0.5818738,0.8827941,5.756807,5.008204,-0.5952181,-0.4633523,0.2374634,-0.3551467,-0.04532133,-0.07176729,0.2802297,0.3365503
-0.0002052584,1.888243,0.2167359,-0.4056593,-0.05904294,0.700488,-0.2645363,0.03680389,0.06419889,-0.2008258,-0.0689769,1.018931,-1.033393,-0.6210428,2.749562,0.8711936,1.051697,0.1657819,0.02538398,-0.3484405,0.395401,-0.5431544,-0.01141678,-0.01021157,-0.2832689,0.4248556,1.667171,1.043419,-0.109515,0.03209257,-2.882985,0.6948907,0.2044296,9.420629,-0.8865101,-3.420118,0.3187203,0.4716566,0.6696936,5.437894,5.530859,-0.5731332,-0.4827074,0.1524868,-0.3278331,-0.1413696,-0.2094847,0.2833911,0.3582773
-0.0009668393,1.86156,0.2074495,-0.5696415,0.116707,0.9082339,-0.718168,0.1954151,0.1919927,-0.2144939,-0.1082391,0.5106066,-1.199428,-0.9041617,2.906219,0.7709897,1.271794,-0.02066301,-0.03536929,-0.4584538,0.373509,-0.6030988,0.01720739,0.001303261,-0.3273044,0.2999879,2.06841,1.088642,-0.1072427,-0.1012895,-3.055144,0.5940375,0.06092107,8.552226,-0.7116205,-3.285908,0.2151725,0.2785875,0.2689529,5.059897,6.191756,-0.5529289,-0.6280689,0.2563314,-0.3782209,-0.3208761,0.004737353,0.2702641,0.23223
-0.004463329,1.820415,0.2021913,-0.4288621,0.3040137,0.9603455,-0.2040133,0.01306492,0.06476999,-0.3436627,-0.1127616,0.4301119,-1.11762,-1.079913,2.445467,0.5825379,1.330291,0.05640596,-0.1110555,-0.1910567,0.3309053,-0.6980026,-0.008544724,0.05815536,-0.3490928,0.3095575,2.377419,0.9326403,-0.1385555,-0.1144803,-2.90972,0.6026318,-0.08877969,7.369828,-0.6884462,-3.135847,0.213933,0.1916039,0.1129722,4.595677,6.434653,-0.5307757,-0.6384627,0.150837,-0.3594981,-0.3401128,-0.1224455,0.3022609,0.2641232
-0.01569203,1.795827,0.1908039,-0.5023369,0.3245684,1.095053,-0.6092846,0.1856794,0.1798604,-0.3102473,-0.1455665,0.1313967,-1.27072,-1.184978,2.760988,0.4464833,1.528865,-0.08549486,-0.1387997,-0.2220293,0.3127533,-0.6312943,0.04455676,0.09855804,-0.3858145,0.2243305,2.605747,0.9226965,-0.1152347,-0.2186914,-2.995609,0.4389949,-0.1256131,4.676972,-0.6720174,-2.947703,0.1158019,0.06455004,-0.2754239,4.147835,6.533359,-0.490124,-0.7351604,0.1797345,-0.4432415,-0.3792358,0.05752306,0.247402,0.1242657
-0.02443994,1.757604,0.1890252,-0.3162777,0.4055806,1.069429,-0.1573336,-0.02223508,0.06371725,-0.3951337,-0.1650335,0.2186043,-1.196648,-1.233237,2.324212,0.2977838,1.607274,-0.02151731,-0.1584275,0.06413274,0.28302,-0.6525879,0.03513416,0.1357729,-0.424049,0.1365645,2.736652,0.7761592,-0.115783,-0.2201275,-2.873291,0.4721961,-0.206953,3.074243,-0.6243123,-2.775408,0.1146142,0.04628896,-0.429801,3.532119,6.397995,-0.4528558,-0.7401192,0.1085239,-0.4044234,-0.3338062,-0.04272752,0.3095299,0.1538963
-0.03311115,1.722647,0.1950537,-0.2688111,0.4525451,1.144887,-0.5066195,0.1423375,0.1695644,-0.3402867,-0.1965011,0.1545852,-1.298993,-1.325115,1.673322,0.301001,1.830478,-0.136656,-0.1278588,0.1603111,0.2841878,-0.6680133,0.1092217,0.2038718,-0.4351204,0.01252028,2.845647,0.718365,-0.04321534,-0.2327928,-2.946187,0.2161468,-0.3119912,0.7052078,-0.6714338,-2.562551,0.03784731,0.004196213,-0.8591078,3.035878,6.137167,-0.4022137,-0.7944913,0.09957816,-0.5209957,-0.2805553,0.08403559,0.2126966,0.02240867
-0.04105409,1.682817,0.2090402,-0.1046349,0.5137476,1.04795,-0.1314702,-0.06600511,0.07237916,-0.4152991,-0.2180758,0.3378085,-1.151815,-1.313167,0.9015256,0.2769774,1.925264,-0.0899321,-0.0930113,0.3926499,0.2651962,-0.6565443,0.1085013,0.2131147,-0.4739337,-0.1545377,2.804138,0.5959897,0.001980496,-0.1852667,-2.987351,0.2527901,-0.4058304,-0.1502405,-0.6490359,-2.402073,0.04210549,0.03295563,-1.01933,2.626403,5.948635,-0.3394246,-0.7934024,0.06268977,-0.4494951,-0.260857,0.01903996,0.2983227,0.05952508
-0.04949203,1.65053,0.2229143,-0.04162094,0.5087455,1.109473,-0.3949992,0.08328555,0.1860456,-0.357173,-0.2191095,0.3975617,-1.173268,-1.330181,0.2704774,0.2797599,2.113071,-0.1948004,-0.01721695,0.4613185,0.2531849,-0.6143801,0.1658772,0.3095317,-0.4751409,-0.2640963,2.732493,0.5124061,0.09326477,-0.1735874,-3.114073,-0.08641634,-0.481191,-1.817173,-0.8410165,-2.183964,-0.004946807,-0.0140849,-1.432488,2.397242,5.562906,-0.2477042,-0.8414896,0.03288051,-0.5786565,-0.1965557,0.1398503,0.1845424,-0.06827093
-0.05682688,1.61779,0.2411746,0.09283785,0.5244979,1.00033,-0.1126814,-0.1123758,0.08779322,-0.4251679,-0.220686,0.6558526,-1.008638,-1.270648,-0.2262289,0.2240021,2.175364,-0.1602372,0.049093,0.6165104,0.2295829,-0.5623909,0.1944932,0.2929634,-0.5207039,-0.4554207,2.5019,0.4262673,0.1477364,-0.1276163,-3.230399,-0.07368115,-0.5339002,-2.034307,-0.7856719,-2.060099,0.009641431,0.01694055,-1.546821,2.37181,5.446275,-0.1766826,-0.8416803,0.01049977,-0.5050859,-0.1720044,0.09908816,0.2820845,-0.02669188
-0.06119708,1.598276,0.2515874,0.1746475,0.5215765,1.112183,-0.270672,0.005691202,0.2084324,-0.376133,-0.1766996,0.8109277,-0.9679055,-1.294514,-0.639926,0.1214702,2.292594,-0.2560612,0.15239,0.6432779,0.1671399,-0.520382,0.196891,0.3887918,-0.5160576,-0.5564442,2.303206,0.3889488,0.1903004,-0.133735,-3.264279,-0.4703941,-0.6019081,-3.015323,-1.042818,-1.814377,-0.013942,-0.07626371,-1.886346,2.543105,5.031038,-0.04648262,-0.9053559,0.005242014,-0.6286368,-0.1419726,0.2337045,0.1866272,-0.1530297
